,gateway_name,symbol,exchange,datetime,interval,volume,turnover,open_interest,open_price,high_price,low_price,close_price,vt_symbol
174,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:12:00+08:00,Interval.MINUTE,1.64512,0,0,108512.08,108512.09,108512.08,108512.08,BTCUSDT.BINANCE
175,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:13:00+08:00,Interval.MINUTE,0.48048,0,0,108512.08,108512.09,108512.08,108512.08,BTCUSDT.BINANCE
176,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:14:00+08:00,Interval.MINUTE,1.23458,0,0,108512.09,108517.28,108512.08,108517.27,BTCUSDT.BINANCE
177,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:15:00+08:00,Interval.MINUTE,1.25502,0,0,108517.28,108526.49,108517.27,108526.49,BTCUSDT.BINANCE
178,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:16:00+08:00,Interval.MINUTE,1.74989,0,0,108526.49,108540.27,108526.48,108540.27,BTCUSDT.BINANCE
179,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:17:00+08:00,Interval.MINUTE,3.09559,0,0,108540.27,108554.38,108540.26,108554.38,BTCUSDT.BINANCE
180,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:18:00+08:00,Interval.MINUTE,1.85762,0,0,108554.37,108554.38,108554.37,108554.37,BTCUSDT.BINANCE
181,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:19:00+08:00,Interval.MINUTE,6.87794,0,0,108554.38,108554.38,108535.75,108535.75,BTCUSDT.BINANCE
182,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:20:00+08:00,Interval.MINUTE,0.99197,0,0,108535.75,108535.76,108535.75,108535.76,BTCUSDT.BINANCE
183,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:21:00+08:00,Interval.MINUTE,3.71999,0,0,108535.76,108535.76,108520.0,108520.0,BTCUSDT.BINANCE
184,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:22:00+08:00,Interval.MINUTE,0.54756,0,0,108520.01,108520.01,108520.0,108520.0,BTCUSDT.BINANCE
185,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:23:00+08:00,Interval.MINUTE,2.01538,0,0,108520.01,108520.01,108512.73,108512.73,BTCUSDT.BINANCE
186,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:24:00+08:00,Interval.MINUTE,6.47047,0,0,108512.73,108527.88,108512.73,108527.88,BTCUSDT.BINANCE
187,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:25:00+08:00,Interval.MINUTE,0.55161,0,0,108527.88,108541.07,108527.87,108541.06,BTCUSDT.BINANCE
188,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:26:00+08:00,Interval.MINUTE,0.16882,0,0,108541.07,108541.07,108541.06,108541.07,BTCUSDT.BINANCE
189,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:27:00+08:00,Interval.MINUTE,0.76451,0,0,108541.07,108541.07,108541.06,108541.06,BTCUSDT.BINANCE
190,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:28:00+08:00,Interval.MINUTE,1.33888,0,0,108541.06,108551.59,108541.06,108551.59,BTCUSDT.BINANCE
191,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:29:00+08:00,Interval.MINUTE,0.54751,0,0,108551.58,108551.59,108551.58,108551.59,BTCUSDT.BINANCE
192,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:30:00+08:00,Interval.MINUTE,1.16544,0,0,108551.59,108551.59,108551.58,108551.59,BTCUSDT.BINANCE
193,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:31:00+08:00,Interval.MINUTE,6.56417,0,0,108551.59,108551.59,108524.72,108524.72,BTCUSDT.BINANCE
194,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:32:00+08:00,Interval.MINUTE,2.65738,0,0,108524.73,108524.73,108509.88,108509.89,BTCUSDT.BINANCE
195,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:33:00+08:00,Interval.MINUTE,0.87004,0,0,108509.88,108509.89,108509.88,108509.89,BTCUSDT.BINANCE
196,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:34:00+08:00,Interval.MINUTE,0.4897,0,0,108509.89,108509.89,108509.88,108509.88,BTCUSDT.BINANCE
197,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:35:00+08:00,Interval.MINUTE,0.18729,0,0,108509.88,108509.89,108509.88,108509.89,BTCUSDT.BINANCE
198,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:36:00+08:00,Interval.MINUTE,5.1551,0,0,108509.89,108519.19,108509.88,108519.19,BTCUSDT.BINANCE
199,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:37:00+08:00,Interval.MINUTE,1.45036,0,0,108519.19,108553.55,108519.19,108553.55,BTCUSDT.BINANCE
200,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:38:00+08:00,Interval.MINUTE,0.47448,0,0,108553.55,108553.55,108553.54,108553.54,BTCUSDT.BINANCE
201,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:39:00+08:00,Interval.MINUTE,0.27371,0,0,108553.54,108553.55,108553.54,108553.54,BTCUSDT.BINANCE
202,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:40:00+08:00,Interval.MINUTE,1.72662,0,0,108553.55,108562.79,108553.54,108562.79,BTCUSDT.BINANCE
203,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:41:00+08:00,Interval.MINUTE,0.64065,0,0,108562.79,108567.88,108562.78,108567.88,BTCUSDT.BINANCE
204,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:42:00+08:00,Interval.MINUTE,0.32129,0,0,108567.88,108567.88,108567.87,108567.88,BTCUSDT.BINANCE
205,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:43:00+08:00,Interval.MINUTE,0.24993,0,0,108567.88,108567.88,108567.87,108567.87,BTCUSDT.BINANCE
206,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:44:00+08:00,Interval.MINUTE,0.20969,0,0,108567.88,108567.88,108567.87,108567.88,BTCUSDT.BINANCE
207,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:45:00+08:00,Interval.MINUTE,4.27892,0,0,108567.88,108567.88,108552.0,108552.0,BTCUSDT.BINANCE
208,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:46:00+08:00,Interval.MINUTE,2.9381,0,0,108552.01,108559.53,108552.0,108559.53,BTCUSDT.BINANCE
209,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:47:00+08:00,Interval.MINUTE,2.15333,0,0,108559.52,108559.53,108559.52,108559.52,BTCUSDT.BINANCE
210,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:48:00+08:00,Interval.MINUTE,2.61264,0,0,108559.53,108559.53,108543.72,108543.72,BTCUSDT.BINANCE
211,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:49:00+08:00,Interval.MINUTE,2.73311,0,0,108543.72,108543.73,108531.13,108531.13,BTCUSDT.BINANCE
212,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:50:00+08:00,Interval.MINUTE,2.08708,0,0,108531.13,108538.17,108531.13,108538.17,BTCUSDT.BINANCE
213,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:51:00+08:00,Interval.MINUTE,2.21579,0,0,108538.17,108538.17,108538.16,108538.17,BTCUSDT.BINANCE
214,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:52:00+08:00,Interval.MINUTE,2.85223,0,0,108538.17,108538.17,108538.16,108538.17,BTCUSDT.BINANCE
215,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:53:00+08:00,Interval.MINUTE,4.0464,0,0,108538.17,108564.71,108538.17,108564.71,BTCUSDT.BINANCE
216,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:54:00+08:00,Interval.MINUTE,2.34998,0,0,108564.7,108564.71,108546.12,108546.12,BTCUSDT.BINANCE
217,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:55:00+08:00,Interval.MINUTE,1.17478,0,0,108546.12,108546.13,108546.12,108546.13,BTCUSDT.BINANCE
218,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:56:00+08:00,Interval.MINUTE,2.20331,0,0,108546.12,108546.13,108531.13,108531.13,BTCUSDT.BINANCE
219,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:57:00+08:00,Interval.MINUTE,2.00479,0,0,108531.14,108531.14,108531.13,108531.14,BTCUSDT.BINANCE
220,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:58:00+08:00,Interval.MINUTE,11.34806,0,0,108531.14,108531.14,108531.13,108531.13,BTCUSDT.BINANCE
221,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 06:59:00+08:00,Interval.MINUTE,8.07424,0,0,108531.14,108531.14,108531.12,108531.12,BTCUSDT.BINANCE
222,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:00:00+08:00,Interval.MINUTE,2.46416,0,0,108531.13,108531.13,108530.15,108530.16,BTCUSDT.BINANCE
223,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:01:00+08:00,Interval.MINUTE,5.20759,0,0,108530.16,108565.56,108530.15,108565.56,BTCUSDT.BINANCE
224,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:02:00+08:00,Interval.MINUTE,3.3073,0,0,108565.56,108594.78,108565.55,108594.78,BTCUSDT.BINANCE
225,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:03:00+08:00,Interval.MINUTE,7.5022,0,0,108594.78,108613.28,108594.78,108613.12,BTCUSDT.BINANCE
226,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:04:00+08:00,Interval.MINUTE,4.50249,0,0,108613.12,108613.12,108600.0,108600.01,BTCUSDT.BINANCE
227,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:05:00+08:00,Interval.MINUTE,4.67618,0,0,108600.0,108600.01,108582.0,108587.99,BTCUSDT.BINANCE
228,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:06:00+08:00,Interval.MINUTE,1.78596,0,0,108588.0,108588.0,108587.99,108587.99,BTCUSDT.BINANCE
229,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:07:00+08:00,Interval.MINUTE,2.92699,0,0,108588.0,108588.0,108587.99,108588.0,BTCUSDT.BINANCE
230,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:08:00+08:00,Interval.MINUTE,3.32428,0,0,108587.99,108588.0,108587.99,108587.99,BTCUSDT.BINANCE
231,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:09:00+08:00,Interval.MINUTE,2.09092,0,0,108587.99,108588.0,108587.99,108587.99,BTCUSDT.BINANCE
232,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:10:00+08:00,Interval.MINUTE,1.51227,0,0,108588.0,108588.0,108587.99,108588.0,BTCUSDT.BINANCE
233,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:11:00+08:00,Interval.MINUTE,3.90447,0,0,108588.0,108619.47,108587.99,108619.47,BTCUSDT.BINANCE
234,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:12:00+08:00,Interval.MINUTE,7.63189,0,0,108619.47,108635.65,108619.46,108627.65,BTCUSDT.BINANCE
235,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:13:00+08:00,Interval.MINUTE,4.40792,0,0,108627.66,108627.66,108608.66,108608.67,BTCUSDT.BINANCE
236,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:14:00+08:00,Interval.MINUTE,7.2137,0,0,108608.67,108611.03,108608.66,108611.02,BTCUSDT.BINANCE
237,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:15:00+08:00,Interval.MINUTE,3.01344,0,0,108611.03,108626.51,108611.03,108626.51,BTCUSDT.BINANCE
238,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:16:00+08:00,Interval.MINUTE,3.61139,0,0,108626.51,108653.04,108626.5,108651.51,BTCUSDT.BINANCE
239,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:17:00+08:00,Interval.MINUTE,3.29533,0,0,108651.5,108651.51,108651.5,108651.5,BTCUSDT.BINANCE
240,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:18:00+08:00,Interval.MINUTE,2.17376,0,0,108651.51,108651.51,108651.5,108651.51,BTCUSDT.BINANCE
241,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:19:00+08:00,Interval.MINUTE,5.61441,0,0,108651.51,108651.51,108614.77,108614.78,BTCUSDT.BINANCE
242,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:20:00+08:00,Interval.MINUTE,3.2398,0,0,108614.78,108614.78,108614.77,108614.77,BTCUSDT.BINANCE
243,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:21:00+08:00,Interval.MINUTE,6.3251,0,0,108614.78,108632.83,108614.77,108632.82,BTCUSDT.BINANCE
244,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:22:00+08:00,Interval.MINUTE,3.6218,0,0,108632.83,108632.83,108632.82,108632.82,BTCUSDT.BINANCE
245,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:23:00+08:00,Interval.MINUTE,5.62927,0,0,108632.83,108632.83,108608.64,108608.64,BTCUSDT.BINANCE
246,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:24:00+08:00,Interval.MINUTE,3.64669,0,0,108608.64,108629.51,108608.64,108629.51,BTCUSDT.BINANCE
247,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:25:00+08:00,Interval.MINUTE,4.16486,0,0,108629.51,108654.47,108629.51,108654.47,BTCUSDT.BINANCE
248,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:26:00+08:00,Interval.MINUTE,5.03398,0,0,108654.47,108690.49,108654.46,108690.49,BTCUSDT.BINANCE
249,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:27:00+08:00,Interval.MINUTE,4.25365,0,0,108690.48,108700.0,108690.48,108699.99,BTCUSDT.BINANCE
250,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:28:00+08:00,Interval.MINUTE,10.89478,0,0,108700.0,108730.99,108699.99,108728.01,BTCUSDT.BINANCE
251,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:29:00+08:00,Interval.MINUTE,7.45637,0,0,108728.0,108728.0,108700.0,108700.01,BTCUSDT.BINANCE
252,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:30:00+08:00,Interval.MINUTE,12.41929,0,0,108700.01,108709.2,108685.17,108685.17,BTCUSDT.BINANCE
253,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:31:00+08:00,Interval.MINUTE,4.93892,0,0,108685.17,108685.18,108669.23,108669.24,BTCUSDT.BINANCE
254,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:32:00+08:00,Interval.MINUTE,5.49566,0,0,108669.24,108678.0,108656.97,108678.0,BTCUSDT.BINANCE
255,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:33:00+08:00,Interval.MINUTE,5.10499,0,0,108678.0,108699.81,108677.99,108699.8,BTCUSDT.BINANCE
256,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:34:00+08:00,Interval.MINUTE,3.87585,0,0,108699.8,108699.81,108699.8,108699.81,BTCUSDT.BINANCE
257,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:35:00+08:00,Interval.MINUTE,4.93217,0,0,108699.81,108699.81,108690.48,108690.49,BTCUSDT.BINANCE
258,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:36:00+08:00,Interval.MINUTE,2.66377,0,0,108690.49,108690.49,108690.48,108690.49,BTCUSDT.BINANCE
259,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:37:00+08:00,Interval.MINUTE,5.66464,0,0,108690.49,108729.77,108690.48,108729.77,BTCUSDT.BINANCE
260,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:38:00+08:00,Interval.MINUTE,6.02761,0,0,108729.76,108734.43,108718.57,108718.58,BTCUSDT.BINANCE
261,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:39:00+08:00,Interval.MINUTE,3.46328,0,0,108718.58,108731.99,108718.57,108731.99,BTCUSDT.BINANCE
262,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:40:00+08:00,Interval.MINUTE,11.40224,0,0,108731.99,108752.0,108731.98,108734.47,BTCUSDT.BINANCE
263,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:41:00+08:00,Interval.MINUTE,5.90928,0,0,108734.48,108734.48,108725.67,108731.12,BTCUSDT.BINANCE
264,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:42:00+08:00,Interval.MINUTE,5.11998,0,0,108731.12,108751.76,108731.11,108751.75,BTCUSDT.BINANCE
265,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:43:00+08:00,Interval.MINUTE,10.91928,0,0,108751.76,108788.0,108751.76,108788.0,BTCUSDT.BINANCE
266,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:44:00+08:00,Interval.MINUTE,2.22484,0,0,108788.0,108788.0,108784.63,108784.64,BTCUSDT.BINANCE
267,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:45:00+08:00,Interval.MINUTE,6.34274,0,0,108784.63,108784.64,108758.84,108758.85,BTCUSDT.BINANCE
268,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:46:00+08:00,Interval.MINUTE,2.7278,0,0,108758.84,108758.85,108758.84,108758.85,BTCUSDT.BINANCE
269,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:47:00+08:00,Interval.MINUTE,4.73343,0,0,108758.84,108758.85,108746.43,108746.43,BTCUSDT.BINANCE
270,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:48:00+08:00,Interval.MINUTE,4.18906,0,0,108746.43,108782.95,108746.43,108782.94,BTCUSDT.BINANCE
271,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:49:00+08:00,Interval.MINUTE,2.96272,0,0,108782.95,108786.63,108782.94,108786.62,BTCUSDT.BINANCE
272,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:50:00+08:00,Interval.MINUTE,6.65129,0,0,108786.62,108786.63,108767.0,108767.01,BTCUSDT.BINANCE
273,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:51:00+08:00,Interval.MINUTE,3.9345,0,0,108767.0,108767.01,108767.0,108767.01,BTCUSDT.BINANCE
274,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:52:00+08:00,Interval.MINUTE,3.44391,0,0,108767.01,108786.0,108767.0,108785.99,BTCUSDT.BINANCE
275,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:53:00+08:00,Interval.MINUTE,2.48165,0,0,108785.99,108788.0,108785.99,108788.0,BTCUSDT.BINANCE
276,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:54:00+08:00,Interval.MINUTE,5.47436,0,0,108787.99,108788.0,108770.19,108770.2,BTCUSDT.BINANCE
277,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:55:00+08:00,Interval.MINUTE,13.47259,0,0,108770.19,108807.01,108770.19,108807.01,BTCUSDT.BINANCE
278,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:56:00+08:00,Interval.MINUTE,3.85324,0,0,108807.01,108813.56,108807.01,108813.55,BTCUSDT.BINANCE
279,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:57:00+08:00,Interval.MINUTE,0.26426,0,0,108813.56,108813.56,108813.55,108813.56,BTCUSDT.BINANCE
280,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:58:00+08:00,Interval.MINUTE,1.32607,0,0,108813.56,108813.56,108813.55,108813.56,BTCUSDT.BINANCE
281,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 07:59:00+08:00,Interval.MINUTE,0.44715,0,0,108813.55,108816.34,108813.55,108816.33,BTCUSDT.BINANCE
282,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:00:00+08:00,Interval.MINUTE,6.92618,0,0,108816.33,108850.0,108816.33,108816.35,BTCUSDT.BINANCE
283,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:01:00+08:00,Interval.MINUTE,2.7886,0,0,108816.36,108846.52,108816.35,108846.52,BTCUSDT.BINANCE
284,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:02:00+08:00,Interval.MINUTE,2.80534,0,0,108846.52,108867.2,108846.51,108867.2,BTCUSDT.BINANCE
285,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:03:00+08:00,Interval.MINUTE,26.07995,0,0,108867.2,108867.2,108838.4,108851.71,BTCUSDT.BINANCE
286,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:04:00+08:00,Interval.MINUTE,73.22417,0,0,108852.0,108863.64,108801.35,108801.35,BTCUSDT.BINANCE
287,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:05:00+08:00,Interval.MINUTE,46.75184,0,0,108801.35,108831.93,108801.35,108822.05,BTCUSDT.BINANCE
288,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:06:00+08:00,Interval.MINUTE,22.8591,0,0,108822.05,108843.9,108808.61,108843.9,BTCUSDT.BINANCE
289,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:07:00+08:00,Interval.MINUTE,5.77838,0,0,108843.9,108857.49,108843.89,108857.48,BTCUSDT.BINANCE
290,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:08:00+08:00,Interval.MINUTE,1.00873,0,0,108857.49,108857.49,108857.48,108857.49,BTCUSDT.BINANCE
291,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:09:00+08:00,Interval.MINUTE,1.54234,0,0,108857.49,108857.49,108846.91,108846.91,BTCUSDT.BINANCE
292,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:10:00+08:00,Interval.MINUTE,7.4006,0,0,108846.92,108868.37,108846.91,108868.37,BTCUSDT.BINANCE
293,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:11:00+08:00,Interval.MINUTE,1.19397,0,0,108868.37,108868.37,108868.36,108868.37,BTCUSDT.BINANCE
294,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:12:00+08:00,Interval.MINUTE,6.63875,0,0,108868.37,108868.37,108846.92,108846.93,BTCUSDT.BINANCE
295,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:13:00+08:00,Interval.MINUTE,6.02407,0,0,108846.93,108846.93,108803.21,108803.22,BTCUSDT.BINANCE
296,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:14:00+08:00,Interval.MINUTE,2.8437,0,0,108803.21,108829.73,108803.21,108829.73,BTCUSDT.BINANCE
297,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:15:00+08:00,Interval.MINUTE,2.83262,0,0,108829.73,108852.07,108829.72,108844.66,BTCUSDT.BINANCE
298,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:16:00+08:00,Interval.MINUTE,3.23891,0,0,108844.66,108854.6,108820.69,108854.6,BTCUSDT.BINANCE
299,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:17:00+08:00,Interval.MINUTE,1.0593,0,0,108854.6,108854.6,108844.66,108844.67,BTCUSDT.BINANCE
300,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:18:00+08:00,Interval.MINUTE,1.59878,0,0,108844.66,108854.6,108844.66,108854.6,BTCUSDT.BINANCE
301,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:19:00+08:00,Interval.MINUTE,2.10721,0,0,108854.59,108854.6,108820.69,108820.7,BTCUSDT.BINANCE
302,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:20:00+08:00,Interval.MINUTE,2.00075,0,0,108820.69,108846.16,108820.69,108846.16,BTCUSDT.BINANCE
303,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:21:00+08:00,Interval.MINUTE,2.09591,0,0,108846.16,108865.69,108846.15,108865.69,BTCUSDT.BINANCE
304,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:22:00+08:00,Interval.MINUTE,0.98127,0,0,108865.69,108872.59,108865.69,108872.59,BTCUSDT.BINANCE
305,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:23:00+08:00,Interval.MINUTE,1.8112,0,0,108872.59,108872.59,108866.54,108866.54,BTCUSDT.BINANCE
306,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:24:00+08:00,Interval.MINUTE,2.73115,0,0,108866.55,108866.55,108835.0,108835.0,BTCUSDT.BINANCE
307,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:25:00+08:00,Interval.MINUTE,3.66608,0,0,108835.01,108835.01,108804.93,108804.94,BTCUSDT.BINANCE
308,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:26:00+08:00,Interval.MINUTE,4.23708,0,0,108804.94,108839.28,108804.93,108839.27,BTCUSDT.BINANCE
309,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:27:00+08:00,Interval.MINUTE,4.16746,0,0,108839.28,108862.69,108839.28,108854.57,BTCUSDT.BINANCE
310,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:28:00+08:00,Interval.MINUTE,5.34909,0,0,108854.58,108883.01,108854.57,108883.0,BTCUSDT.BINANCE
311,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:29:00+08:00,Interval.MINUTE,4.17897,0,0,108883.0,108883.0,108870.0,108880.89,BTCUSDT.BINANCE
312,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:30:00+08:00,Interval.MINUTE,4.99276,0,0,108880.9,108906.66,108880.89,108906.65,BTCUSDT.BINANCE
313,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:31:00+08:00,Interval.MINUTE,4.71637,0,0,108906.64,108906.65,108890.6,108890.61,BTCUSDT.BINANCE
314,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:32:00+08:00,Interval.MINUTE,10.8617,0,0,108890.6,108932.77,108876.96,108898.17,BTCUSDT.BINANCE
315,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:33:00+08:00,Interval.MINUTE,13.82835,0,0,108898.16,108941.73,108886.54,108941.72,BTCUSDT.BINANCE
316,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:34:00+08:00,Interval.MINUTE,17.39842,0,0,108941.73,108969.38,108918.91,108969.38,BTCUSDT.BINANCE
