gateway_name,symbol,exchange,datetime,interval,volume,turnover,open_interest,open_price,high_price,low_price,close_price,vt_symbol
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:27:00+08:00,Interval.MINUTE,1.00206,0,0,114084.57,114084.57,114077.0,114077.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:28:00+08:00,Interval.MINUTE,1.45086,0,0,114077.0,114114.0,114077.0,114114.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:29:00+08:00,Interval.MINUTE,0.73451,0,0,114113.99,114114.0,114113.99,114113.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:30:00+08:00,Interval.MINUTE,3.99922,0,0,114113.99,114163.5,114113.99,114163.49,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:31:00+08:00,Interval.MINUTE,3.90734,0,0,114163.49,114163.51,114113.99,114113.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:32:00+08:00,Interval.MINUTE,4.17247,0,0,114114.0,114160.2,114113.99,114160.19,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:33:00+08:00,Interval.MINUTE,1.7289,0,0,114160.2,114194.53,114160.19,114194.53,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:34:00+08:00,Interval.MINUTE,1.69529,0,0,114194.53,114239.56,114194.52,114239.56,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:35:00+08:00,Interval.MINUTE,2.21617,0,0,114239.56,114239.56,114216.84,114228.88,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:36:00+08:00,Interval.MINUTE,2.12114,0,0,114228.89,114237.83,114201.17,114237.83,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:37:00+08:00,Interval.MINUTE,0.76603,0,0,114237.82,114263.19,114237.82,114263.18,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:38:00+08:00,Interval.MINUTE,0.63009,0,0,114263.18,114263.18,114251.06,114251.06,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:39:00+08:00,Interval.MINUTE,1.2753,0,0,114251.07,114251.07,114217.44,114217.45,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:40:00+08:00,Interval.MINUTE,1.26875,0,0,114217.44,114220.53,114193.04,114220.53,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:41:00+08:00,Interval.MINUTE,0.61047,0,0,114220.52,114246.61,114220.52,114246.61,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:42:00+08:00,Interval.MINUTE,1.17685,0,0,114246.6,114246.61,114246.6,114246.61,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:43:00+08:00,Interval.MINUTE,1.06033,0,0,114246.6,114257.45,114246.6,114257.44,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:44:00+08:00,Interval.MINUTE,7.03716,0,0,114257.45,114263.48,114257.44,114263.47,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:45:00+08:00,Interval.MINUTE,4.28803,0,0,114263.48,114286.71,114245.65,114286.71,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:46:00+08:00,Interval.MINUTE,1.17269,0,0,114286.71,114286.71,114263.47,114263.47,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:47:00+08:00,Interval.MINUTE,1.67864,0,0,114263.48,114279.32,114263.47,114279.32,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:48:00+08:00,Interval.MINUTE,2.35518,0,0,114279.32,114337.01,114279.32,114337.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:49:00+08:00,Interval.MINUTE,0.84445,0,0,114337.01,114337.01,114337.0,114337.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:50:00+08:00,Interval.MINUTE,3.08969,0,0,114337.0,114337.0,114300.77,114328.24,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:51:00+08:00,Interval.MINUTE,1.19783,0,0,114328.24,114338.07,114328.23,114338.06,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:52:00+08:00,Interval.MINUTE,2.33143,0,0,114338.07,114356.68,114338.06,114356.67,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:53:00+08:00,Interval.MINUTE,2.33607,0,0,114356.68,114369.55,114356.67,114367.04,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:54:00+08:00,Interval.MINUTE,2.10547,0,0,114367.03,114369.55,114367.03,114369.55,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:55:00+08:00,Interval.MINUTE,3.32137,0,0,114369.54,114369.54,114355.8,114355.8,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:56:00+08:00,Interval.MINUTE,3.66647,0,0,114355.81,114355.81,114328.24,114328.24,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:57:00+08:00,Interval.MINUTE,6.94336,0,0,114328.24,114328.24,114300.83,114300.83,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:58:00+08:00,Interval.MINUTE,1.94405,0,0,114300.84,114324.83,114300.83,114324.83,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 06:59:00+08:00,Interval.MINUTE,1.3291,0,0,114324.83,114331.84,114324.82,114324.83,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:00:00+08:00,Interval.MINUTE,9.04795,0,0,114324.84,114346.61,114279.56,114279.56,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:01:00+08:00,Interval.MINUTE,7.38206,0,0,114279.56,114367.25,114268.38,114358.74,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:02:00+08:00,Interval.MINUTE,12.58975,0,0,114358.73,114380.0,114355.79,114380.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:03:00+08:00,Interval.MINUTE,4.12255,0,0,114379.99,114380.0,114348.45,114376.65,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:04:00+08:00,Interval.MINUTE,0.70852,0,0,114376.64,114376.65,114376.64,114376.64,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:05:00+08:00,Interval.MINUTE,4.45352,0,0,114376.65,114376.65,114319.47,114361.33,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:06:00+08:00,Interval.MINUTE,7.22247,0,0,114361.32,114361.33,114306.52,114306.53,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:07:00+08:00,Interval.MINUTE,4.8088,0,0,114306.52,114390.97,114306.52,114390.97,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:08:00+08:00,Interval.MINUTE,1.99491,0,0,114390.96,114390.97,114377.65,114378.9,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:09:00+08:00,Interval.MINUTE,2.67739,0,0,114378.91,114390.0,114378.9,114389.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:10:00+08:00,Interval.MINUTE,2.86498,0,0,114389.99,114400.0,114389.99,114399.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:11:00+08:00,Interval.MINUTE,5.27341,0,0,114399.99,114400.0,114359.25,114365.75,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:12:00+08:00,Interval.MINUTE,3.03551,0,0,114365.74,114394.3,114362.52,114376.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:13:00+08:00,Interval.MINUTE,1.38313,0,0,114376.99,114377.0,114376.99,114376.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:14:00+08:00,Interval.MINUTE,4.79971,0,0,114377.0,114393.47,114365.02,114393.46,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:15:00+08:00,Interval.MINUTE,4.70212,0,0,114393.47,114404.23,114375.36,114404.23,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:16:00+08:00,Interval.MINUTE,3.37632,0,0,114404.22,114437.42,114404.22,114432.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:17:00+08:00,Interval.MINUTE,4.73522,0,0,114432.0,114432.0,114391.41,114391.42,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:18:00+08:00,Interval.MINUTE,3.70939,0,0,114391.42,114435.09,114378.6,114435.08,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:19:00+08:00,Interval.MINUTE,9.55974,0,0,114435.09,114500.0,114435.09,114497.36,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:20:00+08:00,Interval.MINUTE,5.03901,0,0,114497.36,114497.37,114423.76,114423.77,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:21:00+08:00,Interval.MINUTE,5.39425,0,0,114423.76,114423.76,114371.06,114371.08,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:22:00+08:00,Interval.MINUTE,2.96617,0,0,114371.07,114437.16,114371.07,114407.3,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:23:00+08:00,Interval.MINUTE,5.26718,0,0,114407.29,114407.29,114360.0,114380.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:24:00+08:00,Interval.MINUTE,1.23973,0,0,114380.0,114387.84,114379.99,114387.84,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:25:00+08:00,Interval.MINUTE,7.72816,0,0,114387.84,114387.84,114335.81,114335.81,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:26:00+08:00,Interval.MINUTE,3.54235,0,0,114335.81,114375.37,114335.81,114361.43,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:27:00+08:00,Interval.MINUTE,1.10152,0,0,114361.43,114361.44,114332.14,114332.14,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:28:00+08:00,Interval.MINUTE,3.84433,0,0,114332.14,114348.0,114322.92,114322.93,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:29:00+08:00,Interval.MINUTE,2.82019,0,0,114322.93,114322.93,114270.71,114270.72,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:30:00+08:00,Interval.MINUTE,5.54072,0,0,114270.72,114297.47,114255.99,114255.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:31:00+08:00,Interval.MINUTE,2.0829,0,0,114255.99,114298.6,114246.35,114298.59,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:32:00+08:00,Interval.MINUTE,4.64205,0,0,114298.59,114298.59,114236.79,114236.8,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:33:00+08:00,Interval.MINUTE,2.43962,0,0,114236.8,114257.2,114236.79,114252.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:34:00+08:00,Interval.MINUTE,3.28494,0,0,114252.01,114252.01,114229.15,114244.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:35:00+08:00,Interval.MINUTE,0.44377,0,0,114244.93,114244.93,114236.0,114236.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:36:00+08:00,Interval.MINUTE,3.05383,0,0,114236.01,114242.55,114225.01,114242.54,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:37:00+08:00,Interval.MINUTE,0.79895,0,0,114242.55,114242.55,114222.0,114239.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:38:00+08:00,Interval.MINUTE,2.73334,0,0,114240.0,114251.43,114228.07,114228.07,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:39:00+08:00,Interval.MINUTE,0.75693,0,0,114228.08,114228.08,114225.01,114225.02,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:40:00+08:00,Interval.MINUTE,1.35112,0,0,114225.01,114225.02,114215.12,114215.12,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:41:00+08:00,Interval.MINUTE,2.8149,0,0,114215.12,114240.99,114215.12,114240.98,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:42:00+08:00,Interval.MINUTE,2.27122,0,0,114240.99,114240.99,114232.58,114238.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:43:00+08:00,Interval.MINUTE,2.54858,0,0,114237.99,114238.0,114213.91,114213.91,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:44:00+08:00,Interval.MINUTE,2.41083,0,0,114213.92,114238.0,114213.91,114238.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:45:00+08:00,Interval.MINUTE,3.83464,0,0,114238.0,114238.0,114180.72,114180.72,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:46:00+08:00,Interval.MINUTE,2.50354,0,0,114180.72,114224.98,114176.25,114214.13,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:47:00+08:00,Interval.MINUTE,5.23194,0,0,114214.13,114231.7,114210.06,114231.7,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:48:00+08:00,Interval.MINUTE,0.77122,0,0,114231.7,114231.7,114231.69,114231.7,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:49:00+08:00,Interval.MINUTE,7.8369,0,0,114231.69,114231.7,114180.31,114180.31,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:50:00+08:00,Interval.MINUTE,5.0633,0,0,114180.31,114191.87,114180.31,114191.87,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:51:00+08:00,Interval.MINUTE,1.38884,0,0,114191.87,114191.87,114188.88,114188.88,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:52:00+08:00,Interval.MINUTE,0.32151,0,0,114188.88,114188.89,114188.88,114188.88,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:53:00+08:00,Interval.MINUTE,0.50509,0,0,114188.88,114188.89,114188.88,114188.89,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:54:00+08:00,Interval.MINUTE,2.76294,0,0,114188.88,114188.88,114176.0,114176.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:55:00+08:00,Interval.MINUTE,6.12423,0,0,114176.0,114218.15,114176.0,114218.15,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:56:00+08:00,Interval.MINUTE,1.3827,0,0,114218.71,114218.71,114215.58,114215.58,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:57:00+08:00,Interval.MINUTE,3.91395,0,0,114215.58,114215.59,114198.13,114201.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:58:00+08:00,Interval.MINUTE,0.77953,0,0,114202.0,114208.81,114201.99,114208.81,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 07:59:00+08:00,Interval.MINUTE,1.13286,0,0,114208.8,114208.81,114208.8,114208.8,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:00:00+08:00,Interval.MINUTE,10.46169,0,0,114208.81,114331.7,114208.8,114291.93,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:01:00+08:00,Interval.MINUTE,8.68341,0,0,114291.94,114292.68,114266.56,114266.57,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:02:00+08:00,Interval.MINUTE,29.16381,0,0,114266.56,114266.57,114219.42,114219.43,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:03:00+08:00,Interval.MINUTE,3.41548,0,0,114219.43,114240.13,114219.42,114240.05,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:04:00+08:00,Interval.MINUTE,4.07183,0,0,114240.06,114240.06,114223.08,114228.15,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:05:00+08:00,Interval.MINUTE,9.10365,0,0,114228.15,114228.15,114199.41,114207.52,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:06:00+08:00,Interval.MINUTE,39.14885,0,0,114207.52,114214.92,114140.17,114145.08,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:07:00+08:00,Interval.MINUTE,23.27897,0,0,114145.07,114145.08,114122.64,114136.54,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:08:00+08:00,Interval.MINUTE,3.52985,0,0,114136.54,114136.54,114127.55,114135.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:09:00+08:00,Interval.MINUTE,1.15699,0,0,114136.0,114136.0,114135.99,114136.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:10:00+08:00,Interval.MINUTE,10.9559,0,0,114135.99,114183.93,114135.99,114170.47,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:11:00+08:00,Interval.MINUTE,4.84007,0,0,114170.47,114170.47,114135.25,114137.79,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:12:00+08:00,Interval.MINUTE,1.48443,0,0,114137.78,114137.79,114135.01,114135.02,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:13:00+08:00,Interval.MINUTE,2.45619,0,0,114135.01,114135.02,114111.0,114135.02,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:14:00+08:00,Interval.MINUTE,7.18067,0,0,114135.02,114159.0,114107.6,114158.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:15:00+08:00,Interval.MINUTE,7.52412,0,0,114159.0,114159.0,114112.09,114113.33,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:16:00+08:00,Interval.MINUTE,8.64338,0,0,114113.34,114160.0,114113.33,114152.21,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:17:00+08:00,Interval.MINUTE,1.32096,0,0,114152.21,114152.22,114134.17,114134.17,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:18:00+08:00,Interval.MINUTE,3.64075,0,0,114134.18,114134.2,114128.66,114134.2,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:19:00+08:00,Interval.MINUTE,16.5233,0,0,114134.19,114160.0,114120.19,114160.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:20:00+08:00,Interval.MINUTE,4.42303,0,0,114159.99,114170.0,114131.95,114170.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:21:00+08:00,Interval.MINUTE,5.94956,0,0,114170.0,114205.12,114163.49,114163.5,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:22:00+08:00,Interval.MINUTE,3.76589,0,0,114163.5,114193.05,114163.49,114193.03,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:23:00+08:00,Interval.MINUTE,16.56945,0,0,114193.0,114302.3,114182.13,114302.3,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:24:00+08:00,Interval.MINUTE,6.2578,0,0,114302.29,114342.63,114302.29,114302.81,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:25:00+08:00,Interval.MINUTE,4.47537,0,0,114302.8,114302.8,114262.75,114262.76,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:26:00+08:00,Interval.MINUTE,4.59902,0,0,114262.75,114286.0,114250.25,114286.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:27:00+08:00,Interval.MINUTE,19.93467,0,0,114286.0,114371.42,114285.99,114371.41,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:28:00+08:00,Interval.MINUTE,10.88616,0,0,114371.41,114375.37,114351.11,114373.43,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:29:00+08:00,Interval.MINUTE,6.29301,0,0,114373.44,114400.0,114350.46,114350.47,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:30:00+08:00,Interval.MINUTE,8.12205,0,0,114350.47,114404.23,114350.46,114404.23,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:31:00+08:00,Interval.MINUTE,4.55081,0,0,114404.23,114404.23,114360.71,114377.02,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:32:00+08:00,Interval.MINUTE,1.93584,0,0,114377.02,114383.98,114361.98,114361.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:33:00+08:00,Interval.MINUTE,6.08019,0,0,114361.99,114361.99,114314.68,114314.68,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:34:00+08:00,Interval.MINUTE,6.85091,0,0,114314.68,114329.58,114292.52,114329.57,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:35:00+08:00,Interval.MINUTE,5.96523,0,0,114329.58,114404.23,114329.58,114404.22,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:36:00+08:00,Interval.MINUTE,3.8681,0,0,114404.23,114416.48,114398.56,114398.57,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:37:00+08:00,Interval.MINUTE,1.93869,0,0,114398.56,114401.08,114398.56,114401.08,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:38:00+08:00,Interval.MINUTE,2.89573,0,0,114401.08,114440.0,114399.99,114440.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:39:00+08:00,Interval.MINUTE,4.13874,0,0,114439.99,114440.0,114415.2,114430.11,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:40:00+08:00,Interval.MINUTE,1.78365,0,0,114430.11,114430.12,114430.11,114430.11,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:41:00+08:00,Interval.MINUTE,4.4176,0,0,114430.11,114487.04,114430.11,114487.04,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:42:00+08:00,Interval.MINUTE,1.94439,0,0,114487.03,114500.0,114487.03,114494.01,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:43:00+08:00,Interval.MINUTE,8.9183,0,0,114494.02,114541.95,114494.0,114541.94,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:44:00+08:00,Interval.MINUTE,7.68572,0,0,114541.94,114590.91,114540.29,114590.91,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:45:00+08:00,Interval.MINUTE,8.15205,0,0,114590.91,114636.43,114590.9,114636.42,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:46:00+08:00,Interval.MINUTE,10.5206,0,0,114636.43,114667.67,114602.01,114636.66,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:47:00+08:00,Interval.MINUTE,25.69471,0,0,114636.66,114850.0,114636.66,114828.0,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:48:00+08:00,Interval.MINUTE,17.63538,0,0,114828.0,114833.52,114730.81,114833.51,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:49:00+08:00,Interval.MINUTE,13.04836,0,0,114833.51,114865.22,114800.01,114804.62,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:50:00+08:00,Interval.MINUTE,11.81338,0,0,114804.62,114878.66,114781.5,114861.99,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:51:00+08:00,Interval.MINUTE,6.79469,0,0,114862.0,114878.71,114804.56,114804.57,BTCUSDT.BINANCE
BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-04 08:52:00+08:00,Interval.MINUTE,5.13004,0,0,114804.57,114856.75,114793.04,114856.74,BTCUSDT.BINANCE
