,close
6498,114293.63
6499,114197.5
6500,114220.0
6501,114212.3
6502,114246.25
6503,114231.99
6504,114232.0
6505,114263.11
6506,114284.0
6507,114273.47
6508,114260.01
6509,114250.26
6510,114206.89
6511,114200.0
6512,114160.0
6513,114171.99
6514,114197.13
6515,114197.12
6516,114192.03
6517,114192.04
6518,114206.85
6519,114246.04
6520,114241.33
6521,114224.09
6522,114291.42
6523,114260.01
6524,114260.0
6525,114297.14
6526,114324.59
6527,114338.26
6528,114358.19
6529,114365.9
6530,114364.26
6531,114326.46
6532,114324.0
6533,114340.98
6534,114350.0
6535,114375.37
6536,114370.0
6537,114376.99
6538,114347.02
6539,114338.06
6540,114307.01
6541,114376.13
6542,114400.0
6543,114449.95
6544,114459.3
6545,114487.24
6546,114460.01
6547,114412.66
6548,114431.12
6549,114415.63
6550,114405.75
6551,114430.83
6552,114442.26
6553,114428.23
6554,114440.07
6555,114440.08
6556,114440.07
6557,114432.13
6558,114432.13
6559,114409.99
6560,114389.3
6561,114388.25
6562,114417.46
6563,114359.3
6564,114351.48
6565,114351.5
6566,114368.72
6567,114394.0
6568,114394.01
6569,114394.0
6570,114394.0
6571,114394.01
6572,114440.27
6573,114352.82
6574,114370.11
6575,114382.07
6576,114426.96
6577,114400.01
6578,114372.89
6579,114323.19
6580,114300.01
6581,114282.4
6582,114271.83
6583,114271.83
6584,114244.91
6585,114258.73
6586,114271.66
6587,114332.17
6588,114332.18
6589,114296.04
6590,114270.0
6591,114339.99
6592,114394.15
6593,114405.11
6594,114405.81
6595,114417.79
6596,114417.78
6597,114432.34
6598,114413.38
6599,114405.99
6600,114406.0
6601,114381.95
6602,114369.34
6603,114398.01
6604,114439.99
6605,114460.0
6606,114467.15
6607,114450.33
6608,114445.45
6609,114445.44
6610,114465.12
6611,114455.52
6612,114449.95
6613,114440.01
6614,114429.98
6615,114455.65
6616,114498.55
6617,114499.99
6618,114494.7
6619,114489.99
6620,114481.85
6621,114481.86
6622,114495.17
6623,114495.16
6624,114495.16
6625,114491.86
6626,114482.32
6627,114480.01
6628,114480.01
6629,114476.04
6630,114476.05
6631,114407.07
6632,114395.04
6633,114395.03
6634,114395.04
6635,114395.04
6636,114364.05
6637,114345.16
6638,114303.24
6639,114323.98
6640,114295.56
6641,114331.82
6642,114316.37
6643,114307.94
6644,114319.0
6645,114295.0
6646,114260.94
6647,114270.0
6648,114270.91
6649,114263.01
6650,114194.3
6651,114109.85
6652,114163.63
6653,114174.7
6654,114168.01
6655,114136.01
6656,114145.05
6657,114178.63
6658,114178.64
6659,114178.63
6660,114161.06
6661,114133.6
6662,114161.01
6663,114199.89
6664,114255.34
6665,114182.64
6666,114180.61
6667,114193.95
6668,114254.99
6669,114214.73
6670,114176.38
6671,114169.93
6672,114259.99
6673,114295.08
6674,114283.81
6675,114287.55
6676,114290.04
6677,114261.47
6678,114300.0
6679,114312.2
6680,114349.32
6681,114379.69
6682,114384.14
6683,114395.3
6684,114345.44
6685,114335.53
6686,114283.51
6687,114257.14
6688,114252.01
6689,114213.73
6690,114205.07
6691,114250.26
6692,114240.0
6693,114160.54
6694,114116.98
6695,114110.0
6696,114027.99
6697,113810.01
6698,113853.88
6699,113855.46
6700,114059.3
6701,114010.96
6702,114010.96
6703,114013.5
6704,114066.0
6705,114194.13
6706,114174.51
6707,114183.0
6708,114160.63
6709,114128.18
6710,114105.48
6711,114077.3
6712,114041.32
6713,113950.0
6714,114007.16
6715,114040.12
6716,114010.0
6717,113999.26
6718,113988.01
6719,113969.7
6720,113943.21
6721,113930.77
6722,113948.0
6723,113954.32
6724,114010.25
6725,114114.3
6726,114087.1
6727,114019.99
6728,113956.02
6729,113989.98
6730,114007.06
6731,114023.52
6732,114006.0
6733,114031.68
6734,114003.82
6735,114074.22
6736,114151.59
6737,114182.28
6738,114210.0
6739,114177.21
6740,114210.01
6741,114222.84
6742,114222.84
6743,114289.32
6744,114275.54
6745,114351.0
6746,114316.35
6747,114364.79
6748,114355.99
6749,114373.02
6750,114356.99
6751,114428.78
6752,114444.66
6753,114521.99
6754,114504.3
6755,114488.0
6756,114419.42
6757,114500.0
6758,114442.75
6759,114330.49
6760,114322.93
6761,114406.28
6762,114376.9
6763,114302.29
6764,114308.21
6765,114308.56
6766,114260.01
6767,114245.39
6768,114268.54
6769,114239.01
6770,114238.99
6771,114293.33
6772,114343.92
6773,114286.21
6774,114250.26
6775,114279.99
6776,114280.0
6777,114250.32
6778,114266.87
6779,114281.09
6780,114321.84
6781,114342.2
6782,114362.73
6783,114351.13
6784,114364.12
6785,114328.42
6786,114354.95
6787,114364.12
6788,114355.16
6789,114343.5
6790,114356.82
6791,114404.23
6792,114408.73
6793,114436.88
6794,114467.15
6795,114439.68
6796,114413.29
6797,114436.03
6798,114410.87
6799,114467.15
6800,114523.99
6801,114480.01
6802,114460.0
6803,114486.16
6804,114521.01
6805,114496.16
6806,114523.12
6807,114563.14
6808,114576.95
6809,114576.94
6810,114566.3
6811,114556.09
6812,114556.8
6813,114570.33
6814,114566.41
6815,114517.72
6816,114543.98
6817,114539.63
6818,114543.97
6819,114570.46
6820,114570.47
6821,114583.7
6822,114665.32
6823,114701.26
6824,114716.02
6825,114792.0
6826,114791.99
6827,114748.59
6828,114700.19
6829,114650.01
6830,114644.36
6831,114632.46
6832,114690.6
6833,114626.02
6834,114634.91
6835,114691.78
6836,114710.42
6837,114662.47
6838,114682.4
6839,114694.76
6840,114713.58
6841,114658.05
6842,114633.51
6843,114659.15
6844,114621.89
6845,114621.88
6846,114680.0
6847,114683.25
6848,114602.36
6849,114599.14
6850,114621.89
6851,114600.72
6852,114586.74
6853,114586.73
6854,114636.43
6855,114674.48
6856,114700.0
6857,114713.57
6858,114684.04
6859,114666.98
6860,114680.85
6861,114711.04
6862,114700.81
6863,114747.68
6864,114771.99
6865,114800.0
6866,114972.08
6867,115019.78
6868,115030.16
6869,114960.03
6870,114972.21
6871,115040.0
6872,115031.06
6873,115050.22
6874,115093.13
6875,115024.35
6876,115000.91
6877,114950.03
6878,114935.76
6879,114959.28
6880,114936.7
6881,114879.18
6882,114933.05
6883,114949.99
6884,114976.16
6885,114923.0
6886,114923.01
6887,114893.67
6888,114900.93
6889,114880.01
6890,114901.52
6891,114891.57
6892,114914.69
6893,114878.63
6894,114878.62
6895,114852.01
6896,114828.14
6897,114849.99
6898,114849.98
6899,114841.27
6900,114815.39
6901,114792.65
6902,114814.94
6903,114797.65
6904,114814.14
6905,114766.78
6906,114776.4
6907,114791.33
6908,114766.78
6909,114750.0
6910,114750.0
6911,114750.0
6912,114772.6
6913,114772.59
6914,114787.15
6915,114791.93
6916,114791.93
6917,114797.5
6918,114827.08
6919,114814.18
6920,114791.94
6921,114776.93
6922,114813.26
6923,114835.41
6924,114866.27
6925,114869.02
6926,114887.08
6927,114887.09
6928,114887.08
6929,114903.77
6930,114870.96
6931,114802.69
6932,114831.05
6933,114831.32
6934,114831.06
6935,114812.0
6936,114790.51
6937,114785.6
6938,114893.16
6939,114920.0
6940,114948.77
6941,114968.07
6942,114971.99
6943,114952.73
6944,114947.99
6945,114901.14
6946,114844.0
6947,114845.65
6948,114840.0
6949,114851.78
6950,114813.91
6951,114785.98
6952,114800.0
6953,114815.37
6954,114795.51
6955,114815.38
6956,114827.07
6957,114851.22
6958,114827.07
6959,114827.07
6960,114800.01
6961,114780.01
6962,114768.93
6963,114780.01
6964,114794.26
6965,114827.08
6966,114827.56
6967,114785.61
6968,114847.79
6969,114842.68
6970,114835.94
6971,114807.38
6972,114815.38
6973,114833.88
6974,114893.13
6975,114851.99
6976,114785.6
6977,114772.19
6978,114688.0
6979,114725.74
6980,114714.01
6981,114608.09
6982,114467.0
6983,114453.29
6984,114494.29
6985,114453.4
6986,114512.82
6987,114548.0
6988,114512.74
6989,114530.01
6990,114461.95
6991,114385.92
6992,114447.87
6993,114484.0
6994,114415.86
6995,114382.72
6996,114348.85
6997,114219.99
6998,114024.01
6999,113693.99
7000,113780.23
7001,113926.54
7002,114030.38
7003,114067.21
7004,113885.48
7005,114053.83
7006,113929.07
7007,113888.71
7008,113915.24
7009,113963.02
7010,114016.58
7011,114065.71
7012,114069.47
7013,114022.3
7014,113978.47
7015,113994.76
7016,114037.38
7017,114098.43
7018,114029.43
7019,113937.35
7020,113932.02
7021,114032.01
7022,114028.88
7023,114018.08
7024,114067.2
7025,114098.44
7026,114017.01
7027,113931.51
7028,113994.3
7029,113958.16
7030,113989.97
7031,113974.04
7032,113978.82
7033,113970.94
7034,114033.0
7035,114060.8
7036,114087.44
7037,114097.33
7038,114168.52
7039,114174.25
7040,114109.91
7041,114144.98
7042,114198.83
7043,114175.82
7044,114160.46
7045,114136.28
7046,114114.3
7047,114168.52
7048,114136.48
7049,114171.91
7050,114080.0
7051,114095.09
7052,114141.19
7053,114321.46
7054,114051.91
7055,114156.0
7056,114245.46
7057,114387.5
7058,114403.05
7059,114383.28
7060,114300.0
7061,114271.35
7062,114300.77
7063,114247.26
7064,114281.73
7065,114385.43
7066,114443.99
7067,114449.96
7068,114573.16
7069,114440.64
7070,114379.09
7071,114419.99
7072,114432.76
7073,114419.99
7074,114400.0
7075,114326.95
7076,114315.75
7077,114337.06
7078,114371.16
7079,114381.43
7080,114340.5
7081,114108.6
7082,114088.3
7083,114141.85
7084,114079.91
7085,113927.83
7086,114080.07
7087,114080.01
7088,113946.23
7089,114033.35
7090,114043.25
7091,113800.0
7092,113800.01
7093,113741.34
7094,113864.58
7095,113739.28
7096,113600.0
7097,113588.78
7098,113533.25
7099,113612.39
7100,113521.7
7101,113334.77
7102,113394.89
7103,113341.09
7104,113287.98
7105,113326.98
7106,113307.34
7107,113148.0
7108,113298.22
7109,113248.66
7110,113169.18
7111,113065.18
7112,113199.98
7113,113028.91
7114,113014.01
7115,113047.42
7116,113113.35
7117,113054.06
7118,113020.0
7119,113030.55
7120,113159.98
7121,113008.02
7122,112868.55
7123,112820.5
7124,112776.01
7125,112710.97
7126,112776.0
7127,112923.06
7128,112851.43
7129,112725.66
7130,112742.89
7131,112760.01
7132,112818.97
7133,112753.13
7134,112760.0
7135,112840.94
7136,112841.02
7137,112963.87
7138,113055.21
7139,113037.12
7140,112792.08
7141,112828.0
7142,112900.0
7143,112920.86
7144,112895.21
7145,112931.91
7146,113070.06
7147,113133.28
7148,113200.0
7149,113240.01
7150,113096.01
7151,113147.21
7152,113145.17
7153,113180.87
7154,113187.78
7155,113160.01
7156,113194.59
7157,113099.99
7158,113220.83
7159,113174.0
7160,113230.01
7161,113204.82
7162,113069.34
7163,113142.34
7164,112992.37
7165,112955.17
7166,112864.18
7167,112965.99
7168,112924.91
7169,112976.72
7170,112891.21
7171,112948.72
7172,112992.22
7173,113063.7
7174,112902.43
7175,112723.31
7176,112820.77
7177,112826.62
7178,112795.91
7179,112805.97
7180,112817.15
7181,112789.91
7182,112802.14
7183,112755.7
7184,112793.95
7185,112877.04
7186,112868.5
7187,112755.39
7188,112823.46
7189,112768.0
7190,112800.78
7191,112783.84
7192,112753.37
7193,112840.0
7194,112872.75
7195,112958.15
7196,112839.99
7197,112811.08
7198,112857.71
7199,112934.0
7200,112894.0
7201,112844.01
7202,112901.2
7203,112923.7
7204,113036.0
7205,113107.02
7206,113117.48
7207,113089.25
7208,113104.38
7209,113102.56
7210,113149.61
7211,113025.58
7212,113080.25
7213,113112.9
7214,113127.88
7215,113205.6
7216,113145.78
7217,113089.32
7218,113084.83
7219,113035.79
7220,113118.64
7221,113183.07
7222,113180.0
7223,113160.0
7224,113061.73
7225,113176.0
7226,113222.22
7227,113218.03
7228,113180.0
7229,113205.24
7230,113249.17
7231,113329.56
7232,113353.54
7233,113199.98
7234,113212.0
7235,113219.22
7236,113234.01
7237,113262.59
7238,113199.57
7239,113131.0
7240,112842.0
7241,112905.86
7242,112883.56
7243,112990.69
7244,113046.45
7245,112926.56
7246,112925.77
7247,112872.49
7248,112883.56
7249,113040.0
7250,113013.06
7251,113085.45
7252,113135.75
7253,113169.69
7254,113197.63
7255,113107.32
7256,113165.48
7257,113135.74
7258,113149.99
7259,113175.73
7260,113186.64
7261,113229.01
7262,113192.94
7263,113108.39
7264,113208.01
7265,113178.01
7266,113195.22
7267,113214.62
7268,113114.29
7269,113172.89
7270,113197.34
7271,113199.01
7272,113221.89
7273,113199.01
7274,113240.09
7275,113232.11
7276,113220.01
7277,113207.36
7278,113251.18
7279,113236.98
7280,113271.14
7281,113271.4
7282,113310.0
7283,113301.61
7284,113362.61
7285,113362.61
7286,113441.12
7287,113463.18
7288,113476.1
7289,113387.18
7290,113471.17
7291,113450.1
7292,113492.03
7293,113500.01
7294,113437.21
7295,113446.31
7296,113403.17
7297,113327.73
7298,113346.55
7299,113352.01
7300,113367.1
7301,113390.23
7302,113437.03
7303,113368.62
7304,113340.0
7305,113264.0
7306,113315.37
7307,113357.65
7308,113399.73
7309,113346.35
7310,113349.59
7311,113385.67
7312,113434.17
7313,113428.05
7314,113501.98
7315,113611.3
7316,113584.01
7317,113623.35
7318,113620.0
7319,113640.01
7320,113600.01
7321,113592.21
7322,113599.99
7323,113638.91
7324,113537.26
7325,113594.01
7326,113555.79
7327,113600.0
7328,113653.93
7329,113621.35
7330,113542.92
7331,113566.02
7332,113574.53
7333,113518.48
7334,113502.53
7335,113415.06
7336,113542.92
7337,113568.38
7338,113558.55
7339,113575.51
7340,113598.28
7341,113565.43
7342,113570.99
7343,113523.27
7344,113554.09
7345,113549.92
7346,113432.14
7347,113384.61
7348,113402.05
7349,113439.99
7350,113390.23
7351,113410.05
7352,113507.46
7353,113498.03
7354,113503.33
7355,113442.98
7356,113459.32
7357,113424.08
7358,113402.12
7359,113463.73
7360,113427.39
7361,113468.49
7362,113368.39
7363,113387.74
7364,113385.34
7365,113439.99
7366,113441.13
7367,113293.8
7368,113358.0
7369,113419.99
7370,113326.46
7371,113438.72
7372,113471.41
7373,113489.99
7374,113581.76
7375,113525.89
7376,113588.78
7377,113604.78
7378,113600.01
7379,113644.71
7380,113727.57
7381,113724.77
7382,113759.37
7383,113696.6
7384,113746.52
7385,113728.1
7386,113729.71
7387,113737.06
7388,113735.13
7389,113734.81
7390,113763.26
7391,113740.01
7392,113741.35
7393,113647.78
7394,113603.66
7395,113572.0
7396,113600.81
7397,113634.32
7398,113631.2
7399,113660.64
7400,113678.38
7401,113692.56
7402,113645.91
7403,113615.63
7404,113655.48
7405,113568.0
7406,113630.01
7407,113625.82
7408,113634.06
7409,113611.61
7410,113611.43
7411,113602.57
7412,113623.11
7413,113675.83
7414,113655.76
7415,113632.0
7416,113639.04
7417,113640.0
7418,113657.05
7419,113672.01
7420,113640.0
7421,113615.05
7422,113594.34
7423,113613.99
7424,113604.88
7425,113641.13
7426,113617.8
7427,113613.11
7428,113609.34
7429,113498.62
7430,113492.73
7431,113416.12
7432,113474.05
7433,113474.05
7434,113501.4
7435,113552.0
7436,113611.69
7437,113685.71
7438,113696.67
7439,113616.52
7440,113734.76
7441,113734.4
7442,113766.85
7443,113754.01
7444,113762.1
7445,113695.61
7446,113773.08
7447,113788.24
7448,113806.01
7449,113806.01
7450,113802.86
7451,113796.31
7452,113796.31
7453,113799.99
7454,113814.17
7455,113797.4
7456,113797.4
7457,113815.94
7458,113830.62
7459,113846.15
7460,113871.8
7461,113880.75
7462,113896.62
7463,113895.05
7464,113849.96
7465,113849.95
7466,113863.97
7467,113927.46
7468,113923.44
7469,113989.91
7470,113938.77
7471,113951.66
7472,113942.23
7473,113928.49
7474,113916.43
7475,113899.99
7476,113900.0
7477,113792.64
7478,113701.27
7479,113650.14
7480,113650.55
7481,113682.12
7482,113708.89
7483,113636.02
7484,113658.77
7485,113678.91
7486,113661.94
7487,113616.84
7488,113509.97
7489,113509.98
7490,113549.5
7491,113565.97
7492,113577.94
7493,113559.16
7494,113575.49
7495,113575.99
7496,113587.01
7497,113623.58
7498,113600.01
7499,113690.71
7500,113712.6
7501,113700.0
7502,113737.52
7503,113754.37
7504,113771.44
7505,113808.0
7506,113862.45
7507,113820.0
7508,113788.08
7509,113804.2
7510,113804.19
7511,113804.19
7512,113760.0
7513,113724.16
7514,113676.0
7515,113624.28
7516,113683.7
7517,113727.55
7518,113741.34
7519,113800.0
7520,113814.98
7521,113831.38
7522,113831.38
7523,113801.22
7524,113801.22
7525,113830.56
7526,113848.31
7527,113848.31
7528,113848.31
7529,113848.3
7530,113848.3
7531,113828.95
7532,113848.03
7533,113848.02
7534,113848.03
7535,113848.02
7536,113848.02
7537,113787.15
7538,113808.99
7539,113758.94
7540,113726.36
7541,113728.94
7542,113728.94
7543,113712.69
7544,113690.7
7545,113672.07
7546,113645.42
7547,113635.37
7548,113622.84
7549,113613.02
7550,113579.07
7551,113569.08
7552,113588.11
7553,113595.66
7554,113606.53
7555,113606.52
7556,113606.52
7557,113606.53
7558,113637.77
7559,113606.53
7560,113495.19
7561,113498.93
7562,113309.01
7563,113380.01
7564,113355.56
7565,113407.96
7566,113447.99
7567,113569.46
7568,113625.66
7569,113618.0
7570,113695.61
7571,113710.5
7572,113763.8
7573,113777.55
7574,113769.77
7575,113795.33
7576,113816.46
7577,113821.83
7578,113750.41
7579,113771.6
7580,113769.37
7581,113778.65
7582,113785.0
7583,113797.2
7584,113833.97
7585,113800.0
7586,113800.01
7587,113763.54
7588,113815.94
7589,113873.07
7590,113887.92
7591,113914.99
7592,113885.6
7593,113863.12
7594,113890.52
7595,113919.32
7596,113920.31
7597,113920.31
7598,113890.52
7599,113930.0
7600,113891.03
7601,113891.05
7602,113916.96
7603,113916.96
7604,113940.51
7605,113965.01
7606,113965.02
7607,113982.0
7608,113950.11
7609,113959.47
7610,113965.12
7611,113975.83
7612,113959.49
7613,113959.48
7614,113959.49
7615,113974.54
7616,113947.98
7617,113952.59
7618,113950.25
7619,113961.25
7620,113961.24
7621,113965.11
7622,113996.5
7623,114045.99
7624,114071.99
7625,114067.2
7626,114045.03
7627,114040.96
7628,114040.96
7629,114055.19
7630,114076.91
7631,114087.51
7632,114087.51
7633,114067.22
7634,114087.18
7635,114120.0
7636,114084.51
7637,114108.71
7638,114119.99
7639,114085.75
7640,114074.48
7641,114088.28
7642,114102.8
7643,114022.98
7644,114061.4
7645,114067.21
7646,114067.2
7647,114051.78
7648,114020.4
7649,114044.63
7650,114098.74
7651,114043.76
7652,114065.4
7653,114065.42
7654,114080.43
7655,114102.8
7656,114114.29
7657,114114.29
7658,114102.88
7659,114109.97
7660,114134.11
7661,114168.52
7662,114202.35
7663,114181.56
7664,114170.41
7665,114159.87
7666,114168.52
7667,114168.16
7668,114136.37
7669,114136.37
7670,114159.99
7671,114133.1
7672,114165.91
7673,114179.03
7674,114153.69
7675,114125.99
7676,114114.3
7677,114143.77
7678,114143.77
7679,114129.75
7680,114129.76
7681,114102.79
7682,114044.13
7683,114093.55
7684,114099.99
7685,114089.87
7686,114082.0
7687,114078.46
7688,114045.58
7689,114034.52
7690,114023.89
7691,114023.88
7692,113960.03
7693,114016.56
7694,114049.9
7695,114021.58
7696,114041.11
7697,113960.01
7698,113952.6
7699,113997.62
7700,113970.66
7701,113998.43
7702,114016.56
7703,114001.01
7704,113986.36
7705,113989.98
7706,113933.28
7707,113929.54
7708,113955.09
7709,113948.54
7710,113918.0
7711,113908.01
7712,113930.91
7713,113900.84
7714,113882.86
7715,113894.57
7716,113925.49
7717,113937.11
7718,113993.28
7719,114027.16
7720,113982.78
7721,113926.91
7722,113943.48
7723,113937.28
7724,113937.29
7725,113910.25
7726,113816.51
7727,113820.0
7728,113788.0
7729,113760.2
7730,113772.68
7731,113780.0
7732,113868.01
7733,113874.27
7734,113864.14
7735,113853.23
7736,113804.76
7737,113804.77
7738,113845.67
7739,113879.7
7740,113828.04
7741,113798.52
7742,113815.93
7743,113862.27
7744,113899.2
7745,113903.22
7746,113935.68
7747,113887.15
7748,113864.57
7749,113914.44
7750,113908.13
7751,113848.3
7752,113864.58
7753,113856.18
7754,113851.45
7755,113893.01
7756,113830.43
7757,113729.59
7758,113778.65
7759,113732.52
7760,113700.91
7761,113657.76
7762,113719.4
7763,113712.61
7764,113685.08
7765,113661.95
7766,113669.65
7767,113654.0
7768,113588.78
7769,113594.1
7770,113640.0
7771,113690.7
7772,113677.99
7773,113737.18
7774,113674.42
7775,113712.91
7776,113633.38
7777,113690.66
7778,113748.95
7779,113724.89
7780,113773.09
7781,113830.41
7782,113864.57
7783,113792.03
7784,113792.9
7785,113819.77
7786,113820.61
7787,113747.17
7788,113676.78
7789,113673.82
7790,113754.35
7791,113770.0
7792,113773.08
7793,113820.0
7794,113798.3
7795,113826.64
7796,113853.24
7797,113867.77
7798,113856.38
7799,113821.21
7800,113821.14
7801,113808.0
7802,113825.05
7803,113825.13
7804,113772.53
7805,113763.28
7806,113705.04
7807,113637.69
7808,113636.41
7809,113623.39
7810,113543.62
7811,113511.84
7812,113537.21
7813,113577.55
7814,113626.23
7815,113680.0
7816,113674.48
7817,113662.63
7818,113739.05
7819,113695.61
7820,113682.54
7821,113666.86
7822,113679.97
7823,113690.0
7824,113713.99
7825,113696.83
7826,113662.2
7827,113670.08
7828,113670.01
7829,113678.3
7830,113690.55
7831,113719.99
7832,113680.01
7833,113677.47
7834,113692.56
7835,113674.42
7836,113663.27
7837,113644.72
7838,113542.91
7839,113599.58
7840,113571.23
7841,113608.02
7842,113640.0
7843,113661.25
7844,113668.02
7845,113611.3
7846,113595.98
7847,113594.26
7848,113613.9
7849,113624.43
7850,113624.43
7851,113682.25
7852,113673.64
7853,113649.62
7854,113675.02
7855,113671.97
7856,113636.43
7857,113611.3
7858,113611.3
7859,113623.22
7860,113613.54
7861,113601.51
7862,113571.06
7863,113557.2
7864,113523.53
7865,113500.0
7866,113553.57
7867,113599.57
7868,113640.0
7869,113604.8
7870,113629.47
7871,113629.46
7872,113604.8
7873,113620.01
7874,113618.4
7875,113545.69
7876,113578.5
7877,113542.96
7878,113565.92
7879,113574.41
7880,113564.73
7881,113524.29
7882,113502.58
7883,113486.85
7884,113477.88
7885,113485.93
7886,113434.18
7887,113435.74
7888,113407.99
7889,113432.01
7890,113438.06
7891,113432.01
7892,113461.2
7893,113437.39
7894,113448.09
7895,113509.98
7896,113500.67
7897,113483.6
7898,113464.18
7899,113496.43
7900,113473.99
7901,113483.07
7902,113495.91
7903,113519.24
7904,113539.99
7905,113547.85
7906,113560.64
7907,113588.78
7908,113611.3
7909,113611.3
7910,113594.01
7911,113568.66
7912,113548.47
7913,113604.8
7914,113568.1
7915,113573.99
7916,113579.96
7917,113575.18
7918,113530.74
7919,113509.97
7920,113539.5
7921,113579.99
7922,113569.51
7923,113523.49
7924,113468.93
7925,113438.0
7926,113454.86
7927,113497.06
7928,113481.69
7929,113440.01
7930,113437.11
7931,113472.04
7932,113472.04
7933,113470.19
7934,113389.16
7935,113436.01
7936,113386.9
7937,113390.83
7938,113449.9
7939,113436.74
7940,113438.33
7941,113451.99
7942,113488.37
7943,113469.74
7944,113478.89
7945,113484.46
7946,113479.28
7947,113466.9
7948,113473.99
7949,113464.2
7950,113458.64
7951,113461.99
7952,113479.53
7953,113470.4
7954,113467.99
7955,113432.65
7956,113422.01
7957,113390.01
7958,113373.76
7959,113395.79
7960,113384.07
7961,113408.66
7962,113408.34
7963,113408.67
7964,113408.67
7965,113384.02
7966,113414.06
7967,113403.65
7968,113441.13
7969,113420.62
7970,113439.84
7971,113467.77
7972,113469.44
7973,113465.99
7974,113420.35
7975,113419.99
7976,113409.05
7977,113409.95
7978,113426.0
7979,113429.21
7980,113384.82
7981,113438.53
7982,113469.83
7983,113476.81
7984,113517.58
7985,113680.0
7986,113712.6
7987,113727.26
7988,113811.3
7989,113815.93
7990,113862.72
7991,113899.99
7992,113865.95
7993,113871.48
7994,113927.69
7995,114014.79
7996,114136.25
7997,114107.37
7998,114099.1
7999,114057.01
8000,113927.82
8001,113823.63
8002,113880.0
8003,113852.9
8004,113871.11
8005,113851.7
8006,113994.25
8007,113934.86
8008,113927.18
8009,113927.19
8010,113975.06
8011,113927.83
8012,113984.77
8013,114016.56
8014,113986.65
8015,114019.99
8016,114103.57
8017,114299.99
8018,114280.22
8019,114407.99
8020,114359.99
8021,114268.39
8022,114221.33
8023,114266.5
8024,114244.53
8025,114244.74
8026,114305.76
8027,114237.23
8028,114223.24
8029,114211.54
8030,114155.38
8031,114198.28
8032,114174.65
8033,114146.21
8034,114146.22
8035,114146.22
8036,114152.29
8037,114157.89
8038,114139.38
8039,114148.01
8040,114117.01
8041,114088.01
8042,114027.8
8043,114020.01
8044,113986.66
8045,114047.94
8046,114024.3
8047,114032.73
8048,114034.27
8049,113933.23
8050,114000.13
8051,113970.68
8052,114007.79
8053,114021.41
8054,113994.16
8055,113955.23
8056,113944.97
8057,114013.63
8058,113980.23
8059,114060.01
8060,114055.65
8061,114094.05
8062,114097.36
8063,114052.8
8064,114073.92
8065,114024.01
8066,113984.0
8067,113960.0
8068,113988.93
8069,113988.01
8070,113938.0
8071,113983.99
8072,113988.0
8073,114057.66
8074,114007.51
8075,114028.5
8076,114073.92
8077,114043.35
8078,114096.28
8079,114065.53
8080,114117.87
8081,114139.75
8082,114119.89
8083,114065.53
8084,114057.54
8085,114108.36
8086,114143.0
8087,114199.99
8088,114148.28
8089,114146.72
8090,114157.94
8091,114137.22
8092,114142.9
8093,114106.02
8094,114121.86
8095,114117.87
8096,114102.98
8097,114060.33
8098,114034.9
8099,114084.93
8100,114040.01
8101,114026.51
8102,114059.41
8103,114100.0
8104,114137.95
8105,114085.53
8106,114112.1
8107,114117.85
8108,114096.28
8109,114127.57
8110,114183.21
8111,114194.48
8112,114251.59
8113,114290.02
8114,114251.91
8115,114232.2
8116,114240.38
8117,114234.18
8118,114234.18
8119,114213.99
8120,114194.49
8121,114238.48
8122,114245.5
8123,114220.75
8124,114223.97
8125,114249.99
8126,114250.25
8127,114227.1
8128,114299.99
8129,114287.78
8130,114272.68
8131,114280.0
8132,114280.0
8133,114248.89
8134,114227.11
8135,114248.83
8136,114240.29
8137,114266.44
8138,114232.16
8139,114183.21
8140,114112.13
8141,114153.06
8142,114179.99
8143,114168.82
8144,114175.0
8145,114163.58
8146,114168.52
8147,114194.44
8148,114188.11
8149,114188.12
8150,114190.49
8151,114211.12
8152,114245.75
8153,114211.5
8154,114188.84
8155,114234.54
8156,114243.01
8157,114220.03
8158,114220.02
8159,114227.91
8160,114180.01
8161,114190.16
8162,114178.7
8163,114206.52
8164,114249.99
8165,114213.58
8166,114210.94
8167,114122.72
8168,114081.08
8169,114137.21
8170,114110.01
8171,114125.48
8172,114089.32
8173,114056.42
8174,114062.0
8175,114019.66
8176,114009.39
8177,114000.01
8178,114066.38
8179,114079.32
8180,114079.31
8181,114088.3
8182,114077.96
8183,114088.0
8184,114088.0
8185,114132.73
8186,114127.14
8187,114118.65
8188,114077.0
8189,114069.35
8190,113970.4
8191,113955.18
8192,113958.7
8193,113970.18
8194,113954.24
8195,113922.38
8196,113929.51
8197,113901.93
8198,113921.27
8199,113899.32
8200,113883.01
8201,113911.63
8202,113866.88
8203,113813.93
8204,113768.0
8205,113746.52
8206,113743.99
8207,113789.49
8208,113804.18
8209,113846.44
8210,113864.57
8211,113877.12
8212,113915.24
8213,113851.23
8214,113863.98
8215,113899.21
8216,113911.21
8217,113958.7
8218,113950.11
8219,113948.22
8220,113934.87
8221,113960.09
8222,113922.39
8223,113930.67
8224,113949.99
8225,113965.85
8226,113973.54
8227,113977.03
8228,113965.9
8229,113971.68
8230,113979.99
8231,113920.06
8232,113971.68
8233,114020.0
8234,114168.57
8235,114323.22
8236,114285.23
8237,114226.69
8238,114233.57
8239,114222.62
8240,114227.68
8241,114204.64
8242,114134.33
8243,114142.69
8244,114166.02
8245,114180.66
8246,114130.74
